bare,built,crops,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water,NO2_column_number_density
0.127368914,0.199869136,0.062164757,0.043942743,0.130723469,0.175719798,0.047318995,0.140922704,0.057018176,0.00014675
0.110305556,0.322061792,0.047232734,0.034808072,0.114005148,0.15502945,0.050305529,0.11522428,0.036560456,0.00014659
0.062141933,0.496382343,0.034939148,0.035247862,0.063288298,0.111678103,0.035506161,0.098880768,0.050882131,0.00014658
0.04194446,0.631876528,0.027576389,0.035523415,0.042893535,0.056799771,0.040041515,0.070970664,0.044629915,0.000146388
0.04630876,0.706209213,0.030184397,0.028764649,0.031335093,0.03202492,0.049446786,0.043020036,0.031157076,0.000146378
0.051081959,0.702316427,0.03173069,0.030269288,0.027530798,0.037476413,0.046756407,0.035892487,0.035465919,0.000146518
0.046782807,0.69965914,0.032347946,0.028254524,0.028285311,0.039968268,0.040925705,0.042370544,0.039469544,0.000146827
0.035431445,0.686397687,0.029248014,0.032910221,0.03372908,0.047764817,0.031992161,0.058795298,0.042880895,0.000147464
0.042760909,0.655527627,0.032705698,0.028842338,0.042150967,0.049854789,0.032035843,0.072976485,0.03916698,0.000148095
0.07265532,0.31115819,0.049141884,0.039779358,0.075831592,0.125091998,0.033583515,0.215243554,0.055872621,0.000148925
0.130161349,0.07818584,0.052954201,0.049480722,0.088506613,0.185208771,0.035465919,0.320038671,0.056618088,0.000155491
0.103236467,0.051829591,0.050305529,0.042445959,0.060217158,0.140064799,0.040586854,0.456700921,0.051649109,0.000155364
0.068680529,0.057683233,0.041334186,0.033143154,0.045069393,0.122386806,0.041657448,0.548850909,0.040194327,0.000155186
0.062706163,0.072630645,0.043993936,0.025226567,0.053538684,0.098305825,0.045354909,0.569617712,0.027510547,0.00015443
0.062210419,0.074509606,0.049589396,0.024266467,0.054931641,0.088062301,0.041303169,0.572454237,0.03221635,0.00015445
0.065159854,0.087159012,0.046367884,0.025679358,0.046079192,0.090882892,0.041222581,0.552565012,0.043648962,0.000152586
0.065159854,0.087159012,0.046367884,0.025679358,0.046079192,0.090882892,0.041222581,0.552565012,0.043648962,0.000152914
0.064344466,0.085750241,0.041832034,0.029003229,0.045634806,0.098804012,0.041782115,0.54815026,0.043426093,0.000151383
0.068209473,0.09286237,0.042552911,0.027066917,0.050985442,0.093962979,0.047206208,0.542493747,0.034054936,0.000150425
0.064716578,0.074834839,0.039124714,0.031054812,0.049114827,0.104308025,0.039336273,0.553699852,0.043203794,0.000150463
0.06561246,0.059321859,0.044128459,0.037246361,0.042157233,0.106876396,0.039548401,0.561859313,0.04175093,0.000150446
0.078784308,0.071941429,0.04737876,0.03705813,0.036362328,0.102111922,0.039627337,0.532960597,0.050765173,0.000157909
0.08857926,0.115971343,0.047631517,0.035990842,0.044488192,0.108358061,0.044468883,0.464259581,0.045205549,0.000157902
0.062149541,0.381730749,0.03369546,0.034235389,0.043987535,0.060269591,0.056074783,0.234161124,0.067581276,0.00015794
0.082151651,0.610160843,0.032347946,0.023236522,0.039615188,0.019634024,0.096202579,0.054289796,0.03614733,0.00015794
0.131685176,0.628436499,0.034563676,0.020472363,0.030508686,0.017940366,0.080870876,0.029793322,0.024299756,0.000157938
0.125989468,0.641690568,0.035638545,0.021520303,0.032943446,0.018112455,0.070629616,0.028521899,0.023638312,0.000157849
0.103403226,0.633430034,0.038986001,0.02268164,0.034371042,0.023689952,0.08165383,0.035500411,0.024371166,0.000157585
0.042125909,0.698434399,0.0247058,0.036269278,0.025875346,0.032106892,0.045889411,0.046407321,0.046315327,0.000157623
0.048440829,0.708673359,0.024715394,0.033818815,0.030301154,0.026716605,0.04707369,0.037772387,0.039203227,0.000157577
0.089325609,0.644333483,0.035024766,0.026358664,0.033886194,0.020167848,0.074426327,0.030503356,0.042226186,0.000160946
0.06424387,0.707286749,0.033891812,0.022024632,0.032046769,0.016992644,0.057932706,0.026761517,0.035167695,0.000160939
0.043821279,0.711553619,0.030099624,0.033600295,0.027657533,0.023774576,0.043337105,0.036025588,0.046941359,0.000160977
0.033170938,0.722069461,0.025318746,0.045706546,0.024806635,0.030743676,0.029279337,0.041296967,0.047113426,0.000163321
0.05285593,0.721369461,0.030444755,0.028723257,0.030221522,0.019023083,0.051767081,0.0355752,0.0263884,0.000163872
0.076978814,0.659784369,0.040506967,0.028193001,0.034133825,0.018268862,0.075319828,0.033852496,0.030025546,0.000163956
0.047126675,0.686195433,0.03088832,0.03278301,0.032046769,0.01929342,0.066861258,0.034246683,0.047644839,0.000163989
0.067740038,0.705286265,0.037046381,0.021771737,0.033852496,0.016806185,0.067256395,0.028223754,0.020708833,0.000164027
0.04707369,0.712248842,0.029441441,0.030856147,0.031103232,0.023553931,0.051996469,0.033510851,0.038278216,0.000165106
0.080117607,0.680418564,0.035713479,0.022543967,0.040378087,0.022033691,0.063572679,0.034671558,0.019306139,0.00016631
0.051351311,0.736324046,0.033841267,0.024048278,0.031270301,0.020827577,0.047918343,0.028501287,0.024557323,0.000167321
0.043368876,0.726302598,0.03435407,0.032304051,0.026042521,0.026393358,0.041719758,0.031108614,0.036542952,0.000172395
0.041203995,0.717486754,0.030802564,0.035892487,0.028126426,0.032899149,0.037293494,0.035270784,0.03933022,0.000172229
0.039633412,0.716375644,0.027591594,0.033993015,0.028630235,0.031157076,0.036391431,0.036577963,0.047751479,0.000173397
0.041173027,0.681073224,0.036858656,0.033182056,0.033987389,0.04864927,0.032716737,0.042565502,0.046033347,0.000174739
0.083063856,0.353463779,0.127249137,0.042672605,0.099053578,0.11552489,0.042590691,0.063111842,0.046934747,0.000177925
0.11638742,0.074185082,0.237450987,0.04944,0.175208464,0.147048189,0.057844595,0.099351548,0.0354257,0.000178354
0.099601804,0.045850195,0.180199835,0.073207501,0.120038734,0.141037289,0.050223425,0.21906902,0.053821508,0.000178349
0.081140134,0.036595475,0.074809795,0.094271936,0.057324646,0.112843752,0.043127709,0.429643283,0.061021121,0.000177954
0.081331492,0.029609243,0.040802323,0.077598155,0.041875737,0.117661059,0.036531285,0.515330144,0.055778884,0.000178026
0.090744943,0.031173239,0.040169858,0.061006045,0.046538898,0.118878487,0.036187956,0.520777524,0.052933135,0.000177875
0.099168868,0.033494093,0.044565467,0.046427045,0.04627593,0.10022882,0.038218532,0.538813704,0.0515382,0.000178017
0.09221253,0.032052232,0.044449579,0.038907707,0.048353551,0.088134766,0.036182151,0.564515963,0.053998651,0.00017817
0.104032234,0.033410369,0.043140385,0.035150528,0.052708694,0.090203362,0.036612991,0.552859958,0.049338268,0.000178331
0.146020169,0.038218532,0.048662734,0.033510851,0.051801804,0.093682548,0.042994721,0.482992762,0.052806828,0.000177846
0.183701497,0.037169835,0.052219391,0.036368147,0.053087715,0.106577302,0.046440197,0.409931317,0.057207799,0.000177751
0.168378387,0.032617453,0.05093033,0.042307749,0.056139842,0.128920181,0.05000481,0.399930408,0.052289152,0.000177888
0.151730791,0.03531665,0.049108064,0.037005276,0.061701481,0.154957362,0.04855508,0.398426477,0.044199006,0.000178892
0.166442983,0.053158053,0.047978485,0.03329333,0.085241617,0.173958846,0.044842922,0.334387321,0.044559025,0.00017833
0.134961162,0.130877989,0.040574558,0.031670921,0.083945725,0.149020786,0.04567393,0.31570283,0.049101301,0.000178259
0.077964133,0.434377056,0.026941544,0.034956264,0.05324252,0.071998738,0.041988222,0.167190844,0.06363425,0.000177986
0.0564077,0.641812805,0.024523858,0.036554621,0.042013239,0.045082351,0.039142826,0.058839705,0.052477738,0.000177675
0.0564077,0.641812805,0.024523858,0.036554621,0.042013239,0.045082351,0.039142826,0.058839705,0.052477738,0.000178426
0.073438883,0.577846804,0.03311538,0.046059542,0.05399156,0.066168644,0.043083357,0.050114058,0.052024309,0.000177642
0.080714738,0.52889132,0.035076187,0.059314426,0.052596652,0.086978912,0.036066146,0.056385958,0.060104879,0.000175199
0.065432791,0.556929145,0.035650068,0.050408253,0.04389158,0.08327508,0.035437189,0.06659323,0.061021121,0.000172843
0.079660446,0.467613392,0.038505439,0.053665862,0.058640004,0.090551991,0.045192573,0.099303458,0.060923159,0.000171897
0.153315934,0.199282899,0.03202492,0.049991163,0.089873702,0.158618717,0.057207799,0.173691653,0.069619451,0.000171936
0.352394119,0.05451045,0.03277196,0.036286715,0.089307368,0.232024729,0.035488912,0.103894476,0.05029184,0.000171452
0.423206472,0.036770825,0.046981039,0.029898766,0.106318426,0.188984,0.040888671,0.081662551,0.042201106,0.000136047
0.380430856,0.033762717,0.048072115,0.036876235,0.094131438,0.18599762,0.049053977,0.11665827,0.050847718,0.000136212
0.265774735,0.033936773,0.052261242,0.052498713,0.077657674,0.175707005,0.049148649,0.214507945,0.07073509,0.000137425
0.196540476,0.036776677,0.062218031,0.04194446,0.066742944,0.134278141,0.049250185,0.343430051,0.057273511,0.000137415
0.079579043,0.033206672,0.05694331,0.046890911,0.055639026,0.105256733,0.032490593,0.5295909,0.059611225,0.000138213
0.080486514,0.032466507,0.05625701,0.048449299,0.061901497,0.112025358,0.030399255,0.507442243,0.069191663,0.000138839
0.110843853,0.056916122,0.065555834,0.050170915,0.077781081,0.138902421,0.035224671,0.341128866,0.116102047,0.000140199
0.170098815,0.158725231,0.061581233,0.047420913,0.083560364,0.129504099,0.042151619,0.167244106,0.131712753,0.000140189
0.166101024,0.210821767,0.056828577,0.035853443,0.076229146,0.13378938,0.051651115,0.161295634,0.100123734,0.000140248
0.096628269,0.16337565,0.047383041,0.032741813,0.066638985,0.123975383,0.049412862,0.344763819,0.065380299,0.0001403
0.080370587,0.15549624,0.042300962,0.030484965,0.047882178,0.085870929,0.043901948,0.452472721,0.058636221,0.000140409
0.078729886,0.122727461,0.042765582,0.029544925,0.041006126,0.078646622,0.044454191,0.509654121,0.049737082,0.00014019
0.07884278,0.072999562,0.042587573,0.032729489,0.043759529,0.088847832,0.037257934,0.55592371,0.044983148,0.00014024
0.099182683,0.062654638,0.045612562,0.046480585,0.055806016,0.098903467,0.040750203,0.485847148,0.059569026,0.000145168
0.146328314,0.068675691,0.050512248,0.063205775,0.067632896,0.120673124,0.049512758,0.372067328,0.055768039,0.000145008
0.179552489,0.05236184,0.044626717,0.058473387,0.067887127,0.154055848,0.047571727,0.337111241,0.051499018,0.000144555
0.194148084,0.04698338,0.039715914,0.053223943,0.064018481,0.176342188,0.041107332,0.322288608,0.05690768,0.000145366
0.173015587,0.04649681,0.040897312,0.048441407,0.074587115,0.202112258,0.04083092,0.326484889,0.045884567,0.000145596
0.175633249,0.042537379,0.050607151,0.037374448,0.096265668,0.218372811,0.041342492,0.29814676,0.037632161,0.000145435
0.196482335,0.038647121,0.058682028,0.029755571,0.10566842,0.246049321,0.049563351,0.240615883,0.031687115,0.000145425
0.16209632,0.033620704,0.049346655,0.037639012,0.09113757,0.223151683,0.04548832,0.29968852,0.050916801,0.000146434
0.113761797,0.027918893,0.041223618,0.038162261,0.074979149,0.190927936,0.038040688,0.422930081,0.04978703,0.000146243
0.090684431,0.029150905,0.040947694,0.032264833,0.068785433,0.168030755,0.03525869,0.493017667,0.041201248,0.000146232
0.094985246,0.038400916,0.036245543,0.029905807,0.070928193,0.164280378,0.039943886,0.482197132,0.041645155,0.000158179
0.096748212,0.04748305,0.035402256,0.028858202,0.072087667,0.159714976,0.043071752,0.469954318,0.0430004,0.000157915
0.122389353,0.071392567,0.04167931,0.029314986,0.073671283,0.162582137,0.049559337,0.402254577,0.042696077,0.000157953
0.149963224,0.052695345,0.056142224,0.040696014,0.075282969,0.212688754,0.048173048,0.31329361,0.046123566,0.000157907
0.117349225,0.041695466,0.054077905,0.046244623,0.057473748,0.170774942,0.043208365,0.408360828,0.052883354,0.000163217
0.102743469,0.037645007,0.0522759,0.043143479,0.057666047,0.159675297,0.04586301,0.450250684,0.045118609,0.00016321
0.080208997,0.03898376,0.050411148,0.034746412,0.054718727,0.137895119,0.041395725,0.512462366,0.045715605,0.000163248
0.062303258,0.039214689,0.044801668,0.031577933,0.048470122,0.120792294,0.03478099,0.566886449,0.050108507,0.000177685
0.061812103,0.049414619,0.039918427,0.030023726,0.046293671,0.11494167,0.03397717,0.567474253,0.055209063,0.00017759
0.072714131,0.081144943,0.038415438,0.029972855,0.052081821,0.123815741,0.037956505,0.510320915,0.051505182,0.000177727
0.067284703,0.171444903,0.037411646,0.034795804,0.050548098,0.109445625,0.043973367,0.434511234,0.047044405,0.000177166
0.046564346,0.311202731,0.032465203,0.048954588,0.0495864,0.083206646,0.042995705,0.330264282,0.048482276,0.000177095
0.039343089,0.490532323,0.02760185,0.050602802,0.04200915,0.069607133,0.041118251,0.18266923,0.051616852,0.000176822
0.038978608,0.580388334,0.024962217,0.039704,0.033573071,0.056503221,0.039493819,0.132505244,0.050932346,0.000176511
0.039364009,0.598393167,0.024923975,0.034863462,0.036711568,0.054003064,0.040215201,0.123367489,0.045238013,0.000176579
0.047615526,0.490399817,0.029189668,0.041301692,0.04979227,0.083991603,0.037398781,0.166894855,0.049545322,0.000175796
0.047610343,0.448558959,0.03287869,0.044930997,0.049608882,0.080032067,0.038956894,0.197196168,0.058247828,0.000173352
0.044825372,0.37639764,0.033811574,0.042913974,0.051809617,0.075161678,0.039987256,0.268537047,0.062897541,0.000170996
0.046098773,0.368528371,0.034632011,0.039014348,0.052390092,0.077562571,0.040746018,0.28652587,0.052789353,0.00017005
0.046383427,0.392302416,0.034255596,0.04136437,0.049942277,0.076147657,0.039574229,0.259023292,0.059320448,0.000170889
0.047171128,0.320915326,0.035713042,0.046631226,0.05528075,0.091234192,0.038570983,0.301997178,0.058097389,0.000170405
0.052301091,0.295001759,0.037399225,0.048863791,0.049984719,0.102003075,0.044610785,0.31323357,0.052679526,0.000138925
0.053267277,0.277568839,0.037837662,0.045683568,0.046825829,0.094426588,0.04474622,0.346815195,0.051104143,0.000140286
0.054219727,0.21578756,0.037961559,0.044959676,0.045873187,0.098891714,0.042324568,0.405009938,0.053669355,0.000141658
0.053452887,0.16405343,0.038828392,0.043433387,0.04901363,0.111751905,0.042189127,0.442850279,0.053769002,0.000141844
0.05690597,0.146197219,0.039068249,0.040935824,0.051523224,0.120045803,0.040053924,0.450150455,0.054759311,0.000143208
0.063296315,0.149331941,0.043796713,0.036555582,0.054386143,0.114655404,0.04235822,0.442515445,0.052064259,0.000143197
0.056367445,0.145951609,0.038942901,0.033083826,0.0462465,0.09553254,0.044630594,0.484893083,0.052487917,0.000144095
0.0502042,0.187211989,0.045873363,0.034509967,0.046934089,0.09027791,0.051296384,0.449974536,0.042122787,0.000148091
0.048125934,0.219750762,0.038262592,0.036296225,0.042402082,0.087528873,0.043639924,0.429834003,0.050917754,0.000148921
0.090414835,0.212516863,0.04833822,0.037361592,0.055538391,0.121166691,0.041424473,0.347459993,0.041758622,0.000155487
0.117105481,0.181256068,0.053871079,0.043772558,0.069525552,0.14631281,0.035722501,0.292980321,0.055374676,0.00015536
0.087113045,0.221829996,0.043504099,0.04302797,0.069038838,0.137347844,0.039715652,0.299311449,0.055061938,0.00015384
0.063868762,0.259172081,0.037346881,0.0401474,0.065925816,0.134594144,0.044405387,0.304881436,0.046158473,0.000153083
0.052921668,0.430334062,0.040449401,0.032758157,0.05956353,0.089426084,0.048561767,0.188549758,0.049142461,0.000153103
0.052609773,0.483536745,0.035839388,0.032939742,0.046489696,0.075592156,0.040596299,0.170412555,0.056661984,0.000151239
0.059815052,0.3580575,0.033046011,0.042716832,0.048460452,0.095727353,0.041201706,0.269469326,0.047278423,0.000151567
0.054841121,0.349140263,0.033692777,0.044885374,0.04617692,0.089928555,0.037246474,0.289980681,0.052662006,0.000151377
0.060495603,0.263944136,0.030901731,0.04066201,0.04612786,0.098802403,0.046068062,0.36511586,0.045367947,0.000150418
0.056654044,0.297709619,0.029560147,0.036101409,0.038326983,0.083660803,0.049821321,0.35574013,0.046664626,0.000150456
0.044459097,0.390741811,0.027202305,0.0368584,0.034829505,0.059114319,0.043613907,0.300832358,0.059870528,0.00015044
0.051530429,0.393119755,0.028375763,0.037827295,0.032931135,0.064964692,0.046747908,0.293354875,0.047275563,0.000163905
0.048655397,0.383328509,0.028447356,0.040324645,0.035351104,0.074210289,0.039877715,0.296696269,0.047559553,0.000163943
0.051013012,0.446235337,0.027780367,0.042977052,0.033560057,0.069025864,0.042060659,0.232885112,0.047630976,0.000165022
0.045992592,0.528227774,0.02673934,0.042200024,0.027955443,0.058744175,0.033882856,0.17941989,0.055545885,0.000166033
0.038451761,0.601171844,0.032478789,0.035768223,0.031274872,0.059346727,0.03344999,0.113820142,0.049408247,0.000171107
0.054369688,0.647572271,0.042922762,0.025658817,0.036443271,0.050827508,0.046826243,0.061526963,0.030778319,0.000170941
0.039355299,0.57355109,0.039404008,0.03766381,0.043580788,0.063616523,0.037843169,0.115969104,0.045802597,0.000171028
0.04134068,0.543918782,0.036376882,0.040141209,0.044505392,0.069842341,0.038168408,0.132767183,0.050685609,0.00017237
0.044399591,0.537515927,0.03263691,0.039035269,0.040702104,0.075347108,0.035522661,0.136508419,0.055500334,0.000175556
0.04867937,0.515575458,0.041908433,0.034549136,0.050453604,0.088410638,0.040662594,0.134402795,0.042018309,0.000175985
0.055557401,0.553048501,0.043944,0.034102974,0.053471394,0.068748611,0.045444065,0.100543061,0.041384057,0.00017598
0.062471288,0.580466389,0.035485861,0.042846079,0.046300234,0.04028965,0.047383003,0.069049057,0.072209694,0.000175586
0.086873346,0.619695305,0.040633014,0.027797597,0.040668522,0.023470074,0.075838883,0.042340687,0.038493327,0.000176801
0.061098185,0.690492115,0.032339385,0.034322585,0.027953494,0.027461104,0.047696628,0.03444845,0.041401519,0.00017665
0.050281793,0.720801145,0.03055139,0.037521452,0.024979232,0.031059995,0.02796297,0.030433275,0.045652597,0.000176792
0.053568524,0.700539452,0.031464124,0.040566881,0.025415976,0.036882055,0.02970195,0.033282771,0.047615928,0.000176945
0.052906914,0.689364988,0.032790218,0.044134584,0.026149605,0.043792833,0.029909577,0.033196584,0.047119127,0.00017646
0.050894682,0.675310697,0.035635256,0.042439008,0.029890382,0.050745545,0.03089213,0.036803774,0.046538151,0.000177617
0.055569718,0.64839019,0.036679435,0.042846334,0.03242767,0.058143929,0.029060752,0.042257456,0.053625876,0.000177522
0.083154359,0.640569827,0.033354703,0.039076793,0.031593039,0.054186917,0.030164068,0.032633101,0.053392459,0.000177659
0.139182108,0.571246538,0.035369224,0.037256165,0.030595787,0.056801012,0.030717589,0.026359387,0.070585903,0.000177098
0.19035388,0.501003758,0.033013868,0.039809415,0.02857539,0.060158019,0.032455128,0.027250498,0.085909606,0.000175741
0.191490176,0.452939462,0.03535481,0.042345578,0.026884182,0.056728849,0.036901707,0.032759325,0.119959597,0.000175468
0.168615352,0.408442472,0.033116484,0.045618138,0.026945571,0.064622488,0.039418026,0.040235756,0.167231776,0.000175157
0.105555862,0.467708526,0.035550965,0.0376512,0.026180947,0.050501386,0.046023643,0.037878377,0.178754493,0.000175225
0.06458182,0.592896054,0.039485778,0.031512829,0.025674692,0.041069294,0.03933168,0.031966345,0.122346904,0.000174442
0.063277031,0.574024366,0.044164146,0.039415435,0.030464905,0.058861951,0.040030215,0.072489725,0.071284828,0.000173228
0.071970166,0.496489571,0.042307843,0.045020923,0.036047411,0.09463288,0.033962846,0.12427405,0.05204871,0.000170872
0.070327571,0.475402902,0.036906016,0.047528886,0.043028537,0.093795493,0.032922435,0.148051418,0.049273323,0.000169926
0.090750644,0.376160629,0.032098455,0.04981193,0.048284374,0.110215736,0.037016951,0.1959472,0.053841537,0.000170764
0.137377172,0.241317587,0.030491321,0.054198292,0.056773903,0.1476535,0.045990836,0.229949379,0.050790334,0.00017028
0.140172881,0.278307954,0.032160559,0.059970021,0.055407711,0.149633369,0.046448347,0.17369344,0.059105369,0.000138856
0.106819431,0.451018025,0.035952978,0.058553273,0.038210709,0.109330117,0.035041221,0.092643868,0.06832101,0.000140217
0.101548385,0.484399692,0.037910727,0.057199055,0.034140122,0.107400585,0.031116462,0.070053449,0.073418423,0.000141589
0.094517773,0.535548532,0.032510076,0.052947206,0.034603478,0.092653899,0.027278786,0.05438384,0.073620885,0.000141775
0.088327054,0.570308103,0.031580054,0.044639695,0.036234127,0.07984157,0.029323446,0.043587241,0.075176233,0.000141764
0.114314516,0.451895567,0.033081975,0.049741809,0.045555288,0.108612758,0.034091928,0.072959544,0.085241969,0.000142662
0.107475638,0.342030512,0.036132702,0.053628278,0.052811043,0.131796191,0.034604056,0.146288786,0.091963411,0.000136939
0.1119394,0.298001794,0.050156237,0.074255333,0.053467863,0.149422983,0.036117351,0.142888407,0.080384173,0.000137565
0.107096464,0.211283299,0.05428687,0.091917125,0.055276122,0.191590491,0.040364342,0.180867522,0.06241639,0.000137632
0.088561148,0.154941707,0.044927076,0.069112274,0.043412409,0.191228789,0.042703836,0.312988069,0.046866205,0.000137621
0.068882184,0.130455497,0.033544536,0.066147784,0.032929336,0.142339357,0.043915522,0.433999121,0.040975127,0.00013768
0.058263482,0.200881418,0.034861845,0.054342174,0.030895151,0.104860844,0.044016456,0.416220481,0.04848917,0.000137732
0.062438498,0.273626627,0.036340781,0.050623723,0.034187599,0.093040817,0.047311008,0.347312466,0.049821222,0.000138964
0.075250062,0.279884932,0.031236833,0.049432753,0.03684694,0.102732168,0.048377328,0.326767695,0.045309559,0.000138744
0.067677592,0.256620267,0.02448981,0.041506218,0.037947571,0.097534166,0.035978722,0.385646685,0.048300216,0.000138795
0.072340948,0.337102477,0.029932045,0.046027285,0.040735455,0.09491278,0.038002445,0.285866274,0.052271445,0.000143723
0.07480661,0.396730268,0.02860836,0.044199542,0.040698466,0.096546459,0.042687404,0.227803929,0.045684931,0.000143562
0.065739745,0.394747353,0.033563377,0.044248721,0.03789474,0.09615529,0.042308291,0.237091391,0.046505986,0.000144905
0.066996078,0.438169995,0.034604292,0.043372399,0.037628877,0.090846457,0.042723261,0.191783179,0.051602152,0.000144453
0.067983886,0.379051279,0.036788945,0.047364654,0.037065892,0.092277539,0.045376769,0.230421837,0.060554742,0.000145263
0.070452199,0.290601798,0.037734118,0.045719481,0.037870299,0.109576589,0.048679949,0.303108082,0.052554852,0.000145493
0.073360262,0.231251225,0.03227322,0.052152839,0.038829748,0.118951799,0.047299216,0.352735152,0.049653512,0.000145333
0.072491065,0.232321364,0.029532142,0.057832401,0.039523783,0.116460703,0.047864318,0.352056212,0.048671523,0.000148848
0.078167924,0.20245982,0.024636117,0.059756147,0.038984415,0.110605199,0.055394892,0.387185817,0.040217158,0.000155414
0.083378659,0.226537333,0.028335606,0.040276272,0.037772524,0.095216577,0.051194059,0.391066648,0.043873567,0.000155287
0.087373022,0.300301664,0.031389552,0.031298278,0.038521404,0.091717651,0.051501859,0.319152922,0.045429945,0.000153767
0.077121361,0.425175805,0.031968735,0.034016479,0.039073486,0.09078006,0.047024095,0.20730014,0.042918992,0.000152178
0.061752991,0.553330808,0.028258347,0.036671387,0.036771438,0.074033599,0.042551179,0.120951141,0.042084996,0.000152197
0.053906931,0.578726251,0.030790051,0.040780758,0.034802179,0.066900869,0.04292675,0.093792104,0.054717374,0.000150333
0.041368108,0.6289673,0.030531607,0.040074842,0.030764488,0.053990236,0.034219411,0.074829877,0.063210205,0.000152314
0.038125145,0.686310744,0.032817372,0.032206022,0.028804989,0.04358355,0.03004412,0.049796351,0.05718088,0.000152124
0.038590855,0.674718707,0.034760773,0.031185142,0.02962451,0.04768721,0.030111727,0.047838506,0.064416439,0.000152071
0.037739853,0.60278839,0.044479226,0.035971463,0.032590153,0.06107558,0.033903319,0.061913655,0.088030984,0.000152109
0.04145358,0.524412292,0.052478724,0.043482123,0.036330927,0.084562111,0.033078565,0.075272054,0.10682033,0.000152093
0.050315024,0.486742254,0.051202771,0.050754523,0.039710151,0.103121775,0.030314515,0.089965292,0.094841836,0.000157902
0.051421999,0.432682578,0.057282311,0.048976341,0.042747797,0.099910649,0.034519695,0.118446515,0.109785381,0.000163911
0.053513522,0.386331465,0.058639646,0.043547247,0.040773743,0.104421573,0.038501282,0.150125849,0.117904172,0.000164989
0.065729792,0.314440197,0.048698415,0.049729686,0.042781155,0.124177676,0.045993787,0.191616812,0.106149754,0.000170062
0.072881588,0.284338577,0.051630024,0.051945566,0.047895275,0.125571305,0.053546436,0.202455317,0.094775884,0.000169896
0.103422554,0.152217911,0.049260512,0.04872148,0.057770676,0.128672021,0.074657084,0.316839687,0.05821117,0.000169984
0.087317072,0.118947495,0.044637718,0.047528957,0.066040886,0.145943788,0.072753875,0.364938511,0.047816316,0.000170019
0.081166466,0.241177683,0.042471872,0.04886433,0.064443853,0.141563076,0.058632265,0.259664541,0.051969088,0.000173205
0.04948935,0.557356419,0.030854661,0.041585773,0.038839417,0.060250092,0.044105062,0.09575029,0.07198613,0.000173634
0.044247126,0.653740649,0.031345539,0.039082524,0.034515546,0.038854036,0.048293766,0.054443076,0.051348405,0.000173629
0.057508443,0.698386157,0.034986073,0.025446265,0.030447951,0.028477634,0.061481406,0.034324939,0.02666167,0.000173235
0.041524164,0.699326623,0.03157354,0.034772715,0.028295878,0.029431511,0.046160068,0.033148812,0.053263933,0.00017445
0.051670714,0.667645298,0.033531564,0.039830031,0.029612638,0.033536142,0.051742504,0.035907236,0.054388371,0.000174299
0.060025117,0.654478342,0.034480004,0.036999526,0.028562616,0.051948706,0.043468522,0.035527274,0.053679961,0.000175322
0.054520622,0.672898075,0.037620018,0.032286809,0.029005171,0.047747457,0.038432703,0.034990689,0.051764805,0.000175475
0.056867714,0.603048204,0.038690412,0.042516078,0.031343785,0.045648231,0.046924807,0.058400162,0.074935598,0.00017499
0.06340215,0.59530788,0.038312685,0.042040176,0.033090592,0.047726904,0.057660152,0.061354981,0.056845716,0.000176147
0.05384136,0.675148807,0.035594596,0.034726576,0.029521879,0.041727674,0.045638718,0.039798851,0.041689254,0.000176052
0.039429499,0.712691055,0.031350636,0.035842511,0.025891249,0.035736853,0.028276158,0.034634157,0.055397971,0.000177379
0.040170614,0.729010176,0.033030422,0.027232421,0.027965699,0.039795039,0.030644907,0.032924065,0.037538261,0.000177516
0.044977656,0.746445008,0.030628302,0.023571472,0.02720009,0.031240977,0.040064201,0.028497713,0.026391995,0.000176955
0.036856095,0.742276783,0.030624115,0.030878342,0.025146317,0.03322566,0.028855642,0.031103245,0.040791001,0.000175598
0.036386848,0.740626767,0.031864232,0.031609135,0.023924193,0.037393745,0.026774025,0.032765416,0.038412691,0.000173397
0.040050187,0.730848956,0.032913074,0.031286982,0.02581703,0.03882756,0.030089016,0.03428203,0.034993413,0.000173086
0.043290411,0.722500703,0.035703181,0.027990975,0.025720615,0.044125059,0.029959902,0.035247469,0.034947086,0.000173155
0.048955042,0.671449483,0.037322734,0.028168457,0.030291067,0.059682604,0.033105141,0.047352389,0.040099539,0.000172371
0.07142944,0.491866474,0.05863528,0.043764012,0.038898807,0.091756777,0.033988893,0.087063121,0.074286929,0.000172371
0.086926045,0.330335629,0.104508937,0.058624175,0.048795225,0.109387795,0.02909114,0.107042995,0.118660047,0.000171157
0.10557081,0.354724292,0.1176623,0.063886125,0.04816749,0.101202459,0.034488347,0.074595444,0.092875794,0.000170862
0.065963886,0.584371224,0.080433752,0.039579678,0.035099589,0.065645583,0.025195385,0.039511179,0.06098562,0.000169916
0.058717524,0.635413129,0.058316,0.040637439,0.033069342,0.060631221,0.023662482,0.032116641,0.055504083,0.000170755
0.052548156,0.648497476,0.043849397,0.047522943,0.034799933,0.052488699,0.026002993,0.03370541,0.059284482,0.000170271
0.047771562,0.694080707,0.032766726,0.038685105,0.029027418,0.041037334,0.031244979,0.03787458,0.04605988,0.000139886
0.036711497,0.704121195,0.035226296,0.037518168,0.028725351,0.042551127,0.029722573,0.043021063,0.041632284,0.00013853
